order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state,shipping_country
ORD008469,CUST04473,2024-10-11 12:19:32,Delivered,Apple Pay,Miami,FL,United States
ORD008470,CUST04629,2024-08-04 04:50:22,Delivered,Debit Card,Norfolk,VA,United States
ORD008471,CUST04630,2025-02-07 08:39:06,Shipped,Apple Pay,Rochester,NY,United States
ORD008472,CUST03023,2024-03-05 23:59:10,Delivered,PayPal,Houston,TX,United States
ORD008473,CUST01320,2024-06-02 09:06:56,Delivered,Apple Pay,Dallas,TX,United States
ORD008474,CUST04161,2024-03-28 19:14:36,Shipped,PayPal,Virginia Beach,VA,United States
ORD008475,CUST02207,2024-03-14 12:43:24,Shipped,Credit Card,San Antonio,TX,United States
ORD008476,CUST00136,2024-01-08 06:41:03,Delivered,Debit Card,Alexandria,VA,United States
ORD008477,CUST00116,2024-04-10 16:39:16,Delivered,PayPal,Tacoma,WA,United States
ORD008478,CUST00228,2024-10-29 05:19:55,Delivered,Apple Pay,Norfolk,VA,United States
ORD008479,CUST00213,2025-01-16 20:35:19,Shipped,Credit Card,Rochester,NY,United States
ORD008480,CUST02622,2024-11-09 12:43:22,Delivered,Credit Card,Springfield,IL,United States
ORD008481,CUST01555,2024-03-05 06:21:52,Delivered,Apple Pay,Tampa,FL,United States
ORD008482,CUST04613,2024-11-19 01:13:41,Delivered,Apple Pay,Norfolk,VA,United States
ORD008483,CUST00061,2024-03-12 05:13:14,Cancelled,PayPal,Orlando,FL,United States
ORD008484,CUST01330,2024-08-27 18:28:26,Shipped,Apple Pay,Chicago,IL,United States
ORD008485,CUST03157,2024-12-10 04:01:26,Shipped,PayPal,Bellevue,WA,United States
ORD008486,CUST01083,2024-07-06 12:09:35,Cancelled,Debit Card,Norfolk,VA,United States
ORD008487,CUST03839,2025-01-09 09:56:33,Delivered,Apple Pay,Dallas,TX,United States
ORD008488,CUST03575,2024-09-26 06:18:33,Delivered,Apple Pay,Dallas,TX,United States
ORD008489,CUST04368,2025-01-23 09:50:59,Delivered,Apple Pay,Norfolk,VA,United States
ORD008490,CUST04195,2024-12-06 01:21:29,Shipped,PayPal,New York,NY,United States
ORD008491,CUST02501,2024-01-10 02:35:45,Cancelled,Credit Card,Dallas,TX,United States
ORD008492,CUST03748,2024-09-27 19:05:21,Shipped,Apple Pay,Buffalo,NY,United States
ORD008493,CUST01464,2024-08-01 20:58:32,Delivered,PayPal,Jacksonville,FL,United States
ORD008494,CUST02007,2024-01-01 11:24:35,Delivered,Apple Pay,Miami,FL,United States
ORD008495,CUST04248,2024-02-06 13:54:28,Delivered,PayPal,Virginia Beach,VA,United States
ORD008496,CUST03703,2024-09-20 21:34:39,Shipped,Credit Card,Bellevue,WA,United States
ORD008497,CUST04717,2024-09-02 12:53:41,Processing,Credit Card,Naperville,IL,United States
ORD008498,CUST03433,2025-02-04 21:01:05,Delivered,PayPal,San Francisco,CA,United States
ORD008499,CUST03782,2024-09-23 05:20:31,Delivered,Apple Pay,Rochester,NY,United States
ORD008500,CUST02785,2024-07-06 00:20:29,Delivered,Apple Pay,Springfield,IL,United States
ORD008501,CUST04441,2024-03-09 19:39:22,Cancelled,PayPal,San Diego,CA,United States
ORD008502,CUST04009,2024-01-18 17:58:19,Shipped,Apple Pay,Norfolk,VA,United States
ORD008503,CUST03986,2024-04-02 09:34:41,Shipped,Apple Pay,Austin,TX,United States
ORD008504,CUST01070,2024-10-05 04:26:41,Delivered,Apple Pay,Austin,TX,United States
ORD008505,CUST01588,2024-10-03 01:25:49,Shipped,Debit Card,Seattle,WA,United States
ORD008506,CUST03817,2024-07-28 16:22:18,Delivered,Debit Card,Los Angeles,CA,United States
ORD008507,CUST00939,2024-03-06 05:43:16,Cancelled,Debit Card,Los Angeles,CA,United States
ORD008508,CUST01330,2024-01-01 17:37:03,Delivered,Credit Card,Chicago,IL,United States
ORD008509,CUST00715,2024-04-18 09:01:06,Delivered,PayPal,Alexandria,VA,United States
ORD008510,CUST04281,2024-01-24 07:49:32,Delivered,Credit Card,Orlando,FL,United States
ORD008511,CUST01102,2025-02-09 00:45:10,Delivered,Apple Pay,Orlando,FL,United States
ORD008512,CUST03678,2024-07-28 09:58:28,Delivered,PayPal,Orlando,FL,United States
ORD008513,CUST04552,2024-01-26 20:51:04,Delivered,Credit Card,Tacoma,WA,United States
ORD008514,CUST00907,2024-08-23 18:04:24,Shipped,Apple Pay,San Antonio,TX,United States
ORD008515,CUST01808,2024-02-17 02:35:29,Delivered,Debit Card,Miami,FL,United States
ORD008516,CUST03188,2024-08-01 02:04:45,Delivered,Debit Card,Spokane,WA,United States
ORD008517,CUST02109,2025-02-20 11:52:29,Cancelled,PayPal,Alexandria,VA,United States
ORD008518,CUST03238,2024-08-03 23:04:37,Processing,PayPal,Jacksonville,FL,United States
ORD008519,CUST03806,2025-02-18 22:34:59,Processing,Apple Pay,Albany,NY,United States
ORD008520,CUST02030,2024-05-22 14:54:08,Delivered,Debit Card,Austin,TX,United States
ORD008521,CUST01741,2025-03-18 20:20:42,Cancelled,Apple Pay,Springfield,IL,United States
ORD008522,CUST03639,2024-07-28 14:57:04,Delivered,Apple Pay,Alexandria,VA,United States
ORD008523,CUST04867,2024-04-25 04:03:09,Shipped,PayPal,Springfield,IL,United States
ORD008524,CUST04870,2024-03-21 08:30:47,Delivered,Credit Card,Springfield,IL,United States
ORD008525,CUST04083,2024-12-20 15:17:25,Delivered,Debit Card,Spokane,WA,United States
ORD008526,CUST01871,2024-12-21 12:29:07,Delivered,Debit Card,Orlando,FL,United States
ORD008527,CUST03627,2025-01-08 15:01:12,Delivered,Debit Card,San Diego,CA,United States
ORD008528,CUST01874,2024-03-19 14:39:24,Delivered,Debit Card,Alexandria,VA,United States
ORD008529,CUST02646,2025-01-09 09:05:34,Delivered,Debit Card,Dallas,TX,United States
ORD008530,CUST01977,2024-07-07 11:51:36,Delivered,Debit Card,Rochester,NY,United States
ORD008531,CUST03876,2024-04-11 14:49:53,Shipped,Credit Card,Norfolk,VA,United States
ORD008532,CUST04934,2024-01-12 00:22:31,Processing,Credit Card,Seattle,WA,United States
ORD008533,CUST02971,2024-02-28 01:05:10,Shipped,Credit Card,Bellevue,WA,United States
ORD008534,CUST04866,2024-09-02 10:31:40,Shipped,PayPal,Peoria,IL,United States
ORD008535,CUST01624,2024-08-15 02:49:25,Delivered,PayPal,New York,NY,United States
ORD008536,CUST01367,2024-11-20 19:31:21,Delivered,Debit Card,Naperville,IL,United States
ORD008537,CUST03574,2024-01-05 13:21:19,Processing,Apple Pay,Tacoma,WA,United States
ORD008538,CUST01599,2025-02-11 00:55:50,Processing,PayPal,Miami,FL,United States
ORD008539,CUST04639,2024-03-12 19:45:01,Shipped,Credit Card,New York,NY,United States
ORD008540,CUST04086,2024-07-04 03:06:34,Delivered,Credit Card,San Jose,CA,United States
ORD008541,CUST03570,2024-03-18 06:20:40,Delivered,PayPal,Naperville,IL,United States
ORD008542,CUST04428,2025-01-08 23:13:05,Delivered,PayPal,Buffalo,NY,United States
ORD008543,CUST00868,2025-02-20 13:56:24,Delivered,PayPal,Alexandria,VA,United States
ORD008544,CUST02388,2024-12-15 07:58:24,Processing,Credit Card,Rochester,NY,United States
ORD008545,CUST03448,2024-12-09 12:58:47,Shipped,Debit Card,Norfolk,VA,United States
ORD008546,CUST02100,2024-02-22 17:46:20,Delivered,Credit Card,Austin,TX,United States
ORD008547,CUST00040,2024-03-09 09:11:05,Shipped,Credit Card,Peoria,IL,United States
ORD008548,CUST04909,2024-04-24 21:30:33,Delivered,Credit Card,Springfield,IL,United States
ORD008549,CUST01857,2024-07-10 01:10:23,Delivered,Debit Card,Orlando,FL,United States
ORD008550,CUST03151,2024-04-03 13:57:09,Shipped,Debit Card,Houston,TX,United States
ORD008551,CUST04679,2024-08-11 18:49:38,Delivered,Credit Card,Rochester,NY,United States
ORD008552,CUST04027,2024-10-02 07:20:19,Delivered,PayPal,Naperville,IL,United States
ORD008553,CUST03855,2024-06-15 22:22:27,Delivered,PayPal,Richmond,VA,United States
ORD008554,CUST04342,2024-11-28 19:30:06,Delivered,Debit Card,Austin,TX,United States
ORD008555,CUST02491,2024-07-05 17:15:24,Delivered,PayPal,San Diego,CA,United States
ORD008556,CUST00150,2024-02-16 14:48:33,Delivered,PayPal,Dallas,TX,United States
ORD008557,CUST02006,2024-10-09 19:28:25,Delivered,Debit Card,Los Angeles,CA,United States
ORD008558,CUST03438,2024-04-13 10:06:21,Delivered,PayPal,Houston,TX,United States
ORD008559,CUST02992,2024-03-19 05:57:26,Delivered,PayPal,Naperville,IL,United States
ORD008560,CUST01003,2024-04-03 07:17:18,Shipped,Debit Card,San Francisco,CA,United States
ORD008561,CUST01289,2024-02-03 21:59:24,Delivered,Debit Card,Jacksonville,FL,United States
ORD008562,CUST03900,2024-05-17 08:48:20,Delivered,Debit Card,Seattle,WA,United States
ORD008563,CUST04178,2024-04-11 03:25:15,Delivered,Apple Pay,Springfield,IL,United States
ORD008564,CUST03167,2025-02-24 00:23:47,Delivered,Apple Pay,Dallas,TX,United States
ORD008565,CUST01512,2024-05-22 18:26:49,Delivered,PayPal,Austin,TX,United States
ORD008566,CUST03310,2024-09-07 08:02:53,Shipped,Credit Card,Miami,FL,United States
ORD008567,CUST04985,2024-11-18 13:58:52,Delivered,PayPal,Miami,FL,United States
ORD008568,CUST03487,2024-04-05 03:57:18,Delivered,PayPal,Austin,TX,United States
ORD008569,CUST03952,2024-07-20 12:06:21,Delivered,Debit Card,Virginia Beach,VA,United States
ORD008570,CUST02070,2024-06-05 22:11:00,Processing,Debit Card,Spokane,WA,United States
ORD008571,CUST00060,2024-04-08 01:34:57,Delivered,Credit Card,Chicago,IL,United States
ORD008572,CUST02264,2024-07-21 16:36:33,Delivered,Debit Card,Richmond,VA,United States
ORD008573,CUST04520,2024-09-07 12:04:42,Processing,Credit Card,Virginia Beach,VA,United States
ORD008574,CUST01822,2024-02-28 01:43:36,Processing,PayPal,Naperville,IL,United States
ORD008575,CUST01355,2025-01-28 14:11:59,Shipped,PayPal,Springfield,IL,United States
ORD008576,CUST01554,2024-02-12 20:24:34,Delivered,PayPal,Virginia Beach,VA,United States
ORD008577,CUST00105,2024-12-18 01:53:20,Delivered,Credit Card,Chicago,IL,United States
ORD008578,CUST03456,2025-03-14 16:13:40,Delivered,Apple Pay,Spokane,WA,United States
ORD008579,CUST02810,2024-09-20 17:43:11,Processing,Credit Card,Alexandria,VA,United States
ORD008580,CUST02374,2024-02-04 18:15:12,Shipped,PayPal,Naperville,IL,United States
ORD008581,CUST04975,2025-02-06 01:09:22,Delivered,PayPal,New York,NY,United States
ORD008582,CUST00031,2024-12-12 20:18:49,Delivered,PayPal,Naperville,IL,United States
ORD008583,CUST03124,2024-05-24 14:16:01,Delivered,Apple Pay,Houston,TX,United States
ORD008584,CUST00728,2025-03-16 14:36:02,Delivered,Debit Card,Peoria,IL,United States
ORD008585,CUST00434,2024-07-03 02:24:06,Processing,Debit Card,Los Angeles,CA,United States
ORD008586,CUST02912,2024-06-22 03:36:00,Delivered,Debit Card,Orlando,FL,United States
ORD008587,CUST04600,2024-02-17 00:54:05,Processing,Credit Card,Dallas,TX,United States
ORD008588,CUST02703,2024-01-17 15:38:26,Delivered,Debit Card,Dallas,TX,United States
ORD008589,CUST01413,2024-06-05 21:24:59,Shipped,Credit Card,Norfolk,VA,United States
ORD008590,CUST02850,2025-02-17 12:21:44,Processing,Credit Card,Naperville,IL,United States
ORD008591,CUST00990,2025-02-15 17:29:17,Delivered,PayPal,San Diego,CA,United States
ORD008592,CUST00345,2024-02-22 03:37:59,Delivered,PayPal,Houston,TX,United States
ORD008593,CUST01344,2024-10-11 06:55:58,Delivered,Apple Pay,Seattle,WA,United States
ORD008594,CUST03108,2024-05-05 09:46:07,Delivered,Debit Card,Naperville,IL,United States
ORD008595,CUST04617,2024-10-11 10:23:03,Delivered,Debit Card,Seattle,WA,United States
ORD008596,CUST03018,2024-03-10 08:55:22,Delivered,PayPal,Chicago,IL,United States
ORD008597,CUST03735,2025-02-17 05:41:20,Shipped,Credit Card,Virginia Beach,VA,United States
ORD008598,CUST03859,2024-05-27 04:24:51,Shipped,Debit Card,Buffalo,NY,United States
ORD008599,CUST03151,2024-06-10 09:28:44,Shipped,Debit Card,Houston,TX,United States
ORD008600,CUST01148,2024-03-19 08:32:57,Shipped,PayPal,Tampa,FL,United States
ORD008601,CUST03377,2024-01-11 22:51:34,Delivered,PayPal,Houston,TX,United States
ORD008602,CUST02385,2025-02-10 19:59:07,Delivered,Debit Card,Bellevue,WA,United States
ORD008603,CUST02341,2025-03-27 22:28:34,Shipped,Debit Card,San Antonio,TX,United States
ORD008604,CUST02138,2024-07-05 13:48:14,Shipped,Debit Card,Peoria,IL,United States
ORD008605,CUST02180,2024-07-16 08:32:59,Delivered,Apple Pay,Peoria,IL,United States
ORD008606,CUST01037,2024-03-26 13:58:25,Delivered,Debit Card,Bellevue,WA,United States
ORD008607,CUST01661,2024-04-16 11:28:08,Processing,Apple Pay,Dallas,TX,United States
ORD008608,CUST00877,2025-01-27 13:56:10,Delivered,Debit Card,New York,NY,United States
ORD008609,CUST02361,2024-06-02 13:11:55,Delivered,Credit Card,Houston,TX,United States
ORD008610,CUST01880,2024-11-08 17:19:54,Delivered,Apple Pay,Buffalo,NY,United States
ORD008611,CUST03196,2024-09-15 09:55:37,Delivered,PayPal,San Diego,CA,United States
ORD008612,CUST04806,2024-04-29 20:44:16,Delivered,Credit Card,San Francisco,CA,United States
ORD008613,CUST04811,2024-04-05 11:48:23,Shipped,Apple Pay,Los Angeles,CA,United States
ORD008614,CUST00311,2025-01-02 06:51:03,Shipped,Apple Pay,San Antonio,TX,United States
ORD008615,CUST03890,2024-03-02 14:24:58,Delivered,Debit Card,Peoria,IL,United States
ORD008616,CUST01542,2024-03-31 22:41:43,Delivered,PayPal,Spokane,WA,United States
ORD008617,CUST03381,2025-01-24 10:10:12,Delivered,Apple Pay,Springfield,IL,United States
ORD008618,CUST03127,2024-10-11 23:43:21,Delivered,Credit Card,New York,NY,United States
ORD008619,CUST04485,2024-12-12 12:53:57,Delivered,Debit Card,Chicago,IL,United States
ORD008620,CUST01052,2024-03-26 05:18:49,Shipped,Apple Pay,Dallas,TX,United States
ORD008621,CUST01096,2024-03-22 06:03:33,Delivered,PayPal,Naperville,IL,United States
ORD008622,CUST02948,2025-03-07 19:36:56,Delivered,Debit Card,Miami,FL,United States
ORD008623,CUST04939,2024-06-04 17:52:03,Delivered,Apple Pay,Tampa,FL,United States
ORD008624,CUST01753,2024-08-24 21:28:41,Shipped,Credit Card,Dallas,TX,United States
ORD008625,CUST02903,2024-09-18 02:41:59,Shipped,Apple Pay,Houston,TX,United States
ORD008626,CUST00855,2025-02-06 16:31:17,Delivered,Credit Card,Austin,TX,United States
ORD008627,CUST01004,2024-01-08 06:06:28,Shipped,Apple Pay,New York,NY,United States
ORD008628,CUST02724,2024-03-29 16:40:51,Delivered,Credit Card,Jacksonville,FL,United States
ORD008629,CUST03711,2025-03-24 21:09:10,Delivered,Credit Card,Rochester,NY,United States
ORD008630,CUST03724,2024-07-05 09:15:41,Shipped,Apple Pay,Bellevue,WA,United States
ORD008631,CUST00834,2025-02-01 15:52:23,Delivered,Credit Card,Virginia Beach,VA,United States
ORD008632,CUST03904,2024-03-31 20:28:32,Delivered,PayPal,Miami,FL,United States
ORD008633,CUST00414,2024-10-12 14:12:51,Delivered,PayPal,Dallas,TX,United States
ORD008634,CUST03255,2024-05-26 06:11:57,Delivered,PayPal,Tampa,FL,United States
ORD008635,CUST01725,2024-10-03 14:51:03,Delivered,Credit Card,Miami,FL,United States
ORD008636,CUST01945,2024-03-20 11:11:42,Delivered,PayPal,Chicago,IL,United States
ORD008637,CUST04542,2024-01-04 06:07:41,Delivered,Apple Pay,New York,NY,United States
ORD008638,CUST01778,2024-07-05 15:16:11,Delivered,Debit Card,San Jose,CA,United States
ORD008639,CUST01097,2024-01-24 00:00:21,Processing,Apple Pay,Bellevue,WA,United States
ORD008640,CUST04289,2024-04-03 06:27:34,Delivered,Credit Card,Tacoma,WA,United States
ORD008641,CUST04788,2025-03-01 19:07:08,Delivered,Debit Card,Springfield,IL,United States
ORD008642,CUST03045,2024-07-30 08:14:19,Shipped,PayPal,Springfield,IL,United States
ORD008643,CUST00354,2024-03-01 14:54:45,Delivered,PayPal,Miami,FL,United States
ORD008644,CUST04552,2024-01-05 11:32:01,Delivered,Credit Card,Tacoma,WA,United States
ORD008645,CUST04990,2024-11-23 05:08:11,Delivered,Apple Pay,Richmond,VA,United States
ORD008646,CUST00862,2024-12-28 17:07:38,Shipped,Apple Pay,Rochester,NY,United States
ORD008647,CUST00017,2024-08-30 11:20:25,Delivered,Apple Pay,Naperville,IL,United States
ORD008648,CUST03461,2024-08-13 09:25:40,Processing,Apple Pay,Spokane,WA,United States
ORD008649,CUST01434,2025-01-14 18:27:27,Shipped,Credit Card,Chicago,IL,United States
ORD008650,CUST04080,2024-09-13 08:47:36,Delivered,PayPal,San Francisco,CA,United States
ORD008651,CUST00739,2024-01-04 06:39:23,Shipped,Apple Pay,Virginia Beach,VA,United States
ORD008652,CUST01340,2024-06-06 15:31:17,Delivered,Credit Card,Naperville,IL,United States
ORD008653,CUST00602,2024-03-06 21:07:44,Delivered,Debit Card,Los Angeles,CA,United States
ORD008654,CUST02966,2025-03-13 11:08:29,Shipped,PayPal,Houston,TX,United States
ORD008655,CUST02210,2024-12-30 12:17:11,Delivered,Debit Card,Tacoma,WA,United States
ORD008656,CUST02773,2024-10-15 14:57:29,Processing,Apple Pay,San Antonio,TX,United States
ORD008657,CUST01102,2024-06-09 14:31:37,Delivered,Apple Pay,Orlando,FL,United States
ORD008658,CUST03369,2024-11-19 18:38:19,Delivered,Debit Card,Albany,NY,United States
ORD008659,CUST00720,2024-06-11 11:32:12,Delivered,Credit Card,Norfolk,VA,United States
ORD008660,CUST04558,2024-10-25 03:51:24,Delivered,Apple Pay,Naperville,IL,United States
ORD008661,CUST00961,2024-12-09 23:03:11,Delivered,PayPal,Springfield,IL,United States
ORD008662,CUST00050,2024-08-07 23:00:36,Delivered,Credit Card,Virginia Beach,VA,United States
ORD008663,CUST02739,2024-07-04 08:15:26,Delivered,Debit Card,Richmond,VA,United States
ORD008664,CUST01135,2025-01-21 13:34:34,Delivered,Debit Card,Seattle,WA,United States
ORD008665,CUST04776,2024-12-21 09:16:11,Delivered,Credit Card,Naperville,IL,United States
ORD008666,CUST01449,2025-01-10 04:18:32,Delivered,PayPal,Buffalo,NY,United States
ORD008667,CUST00965,2024-06-23 04:06:21,Shipped,PayPal,San Jose,CA,United States
ORD008668,CUST00691,2024-05-18 00:54:07,Delivered,Apple Pay,Rochester,NY,United States
ORD008669,CUST01425,2025-03-17 00:25:09,Delivered,Credit Card,San Diego,CA,United States
ORD008670,CUST02155,2024-06-25 21:42:08,Delivered,Apple Pay,San Diego,CA,United States
ORD008671,CUST00745,2024-11-08 06:42:42,Shipped,Credit Card,Bellevue,WA,United States
ORD008672,CUST00496,2024-01-19 01:09:37,Delivered,Credit Card,Dallas,TX,United States
ORD008673,CUST04408,2025-02-14 20:52:16,Shipped,Credit Card,Albany,NY,United States
ORD008674,CUST01977,2024-03-21 10:00:47,Shipped,Apple Pay,Rochester,NY,United States
ORD008675,CUST00361,2024-05-11 14:11:37,Delivered,Debit Card,San Antonio,TX,United States
ORD008676,CUST04736,2024-04-24 10:13:37,Delivered,Apple Pay,Miami,FL,United States
ORD008677,CUST03430,2024-06-14 02:00:09,Delivered,Apple Pay,Miami,FL,United States
ORD008678,CUST01940,2024-03-02 22:09:32,Delivered,Apple Pay,Richmond,VA,United States
ORD008679,CUST03268,2024-10-19 07:07:13,Delivered,Debit Card,Seattle,WA,United States
ORD008680,CUST00051,2024-10-01 05:17:00,Delivered,Credit Card,Bellevue,WA,United States
ORD008681,CUST04100,2024-04-15 19:53:52,Shipped,PayPal,Dallas,TX,United States
ORD008682,CUST04373,2024-05-11 16:47:14,Delivered,Credit Card,Chicago,IL,United States
ORD008683,CUST00020,2025-01-02 18:00:33,Delivered,Apple Pay,San Antonio,TX,United States
ORD008684,CUST03048,2024-03-11 10:50:51,Processing,Debit Card,Springfield,IL,United States
ORD008685,CUST02338,2024-01-03 03:01:38,Delivered,PayPal,Austin,TX,United States
ORD008686,CUST03631,2024-05-02 09:32:20,Delivered,PayPal,Buffalo,NY,United States
ORD008687,CUST02815,2025-02-18 01:08:13,Delivered,PayPal,Tampa,FL,United States
ORD008688,CUST00644,2024-01-06 18:42:15,Delivered,Credit Card,Richmond,VA,United States
ORD008689,CUST03473,2024-12-19 11:08:24,Delivered,Credit Card,Orlando,FL,United States
ORD008690,CUST00463,2024-09-02 07:17:38,Delivered,Debit Card,Spokane,WA,United States
ORD008691,CUST00887,2024-01-27 17:20:18,Processing,Credit Card,Virginia Beach,VA,United States
